location_id,location_name,date,wind_speed,wind_unit,wind_direction,gust_speed,session
LOC09,"Lake Garda, Italy",14 Jan 2024,31.7 km/h,km/h,90,21.2,afternoon
LOC05,capetown,12/07/2024,53.7 km/h,km/h,northeast,38.5,allday
LOC07,"Dakhla, Morocco",07/03/2024,5.7 km/h,km/h,315°,3.8,morning
LOC04,maui,Feb 25 2024,6,beaufort,northwest,26.2,allday
LOC05,"Cape Town, South Africa",05 Jun 2024,16.8 m/s,m/s,north,36.7,allday
LOC02,"Jericoacoara, Brazil",03 Feb 2023,22.1,knots,NW,28.5,allday
LOC06,"Cabarete, Dominican Rep.",16 May 2023,-5.0,knots,45,17.7,afternoon
LOC01,Cumbuco,2023-02-06,10.6 m/s,m/s,0°,26.3,allday
LOC09,"Lake Garda, Italy",2024-07-15,0.0,knots,90,17.4,afternoon
LOC06,"Cabarete, Dominican Rep.",10/30/2023,23.2,knots,270°,16.8,afternoon
LOC10,boracay,20 Jul 2024,8.2 m/s,m/s,SE,18.0,allday
LOC07,DAKHLA,04/20/2023,6,beaufort,270,31.7,morning
LOC05,"Cape Town, South Africa",Jul 12 2024,32.8 km/h,km/h,0,21.9,allday
LOC09,Lago di Garda,27/08/2024,13.4,knots,N,17.9,afternoon
LOC05,Cape Town,25/05/2023,31.9,knots,NW,42.9,allday
LOC10,boracay,05/07/2024,6.3 m/s,m/s,W,16.1,allday
LOC07,DAKHLA,09/01/2023,14.1 m/s,m/s,90,35.4,afternoon
LOC09,"Lake Garda, Italy",25/11/2024,3,beaufort,270°,18.8,afternoon
LOC03,TARIFA,08/05/2023,4.0 m/s,m/s,southeast,9.6,morning
LOC05,Cape Town,2023-06-05,13.2 m/s,m/s,northwest,35.4,allday
LOC06,Cabarete,04/06/2024,5.1 knots,knots,south,6.5,morning
LOC06,cabarete,21/01/2024,2,beaufort,90,9.9,morning
LOC10,"Boracay, Philippines",10/10/2024,150.0,knots,S,8.2,allday
LOC05,capetown,Aug 19 2023,33.0 km/h,km/h,east,21.3,allday
LOC05,Cape Town,2023-04-29,26.3 knots,knots,270,30.4,allday
LOC04,maui,Jun 17 2023,20.9 knots,knots,southwest,24.5,allday
LOC04,Maui,Sep 07 2023,9.1 m/s,m/s,SE,21.0,allday
LOC03,TARIFA,Jul 24 2024,3.7 knots,knots,NW,4.1,morning
LOC07,DAKHLA,29/09/2024,10.4 m/s,m/s,315,27.7,afternoon
LOC05,"Cape Town, South Africa",08/13/2024,16.5 m/s,m/s,south,35.3,allday
LOC06,"Cabarete, Dominican Rep.",23/08/2023,7.4 knots,knots,SW,9.3,morning
LOC03,"Tarifa, Spain",2023-09-17,6,beaufort,south,28.6,afternoon
LOC01,Cumbuco,Sep 29 2024,37.0 km/h,km/h,SW,24.4,allday
LOC02,Jeri,2023-12-07,7,beaufort,S,33.3,allday
LOC04,Maui,Jun 09 2023,21.6,knots,180,26.6,allday
LOC09,Garda,01/01/2023,8.3 m/s,m/s,NE,18.5,afternoon
LOC08,Guajiru,10/11/2024,5,beaufort,southeast,22.2,allday
LOC05,"Cape Town, South Africa",2024-06-22,-5.0,knots,225°,35.4,allday
LOC03,"Tarifa, Spain",2024-11-27,17.6 km/h,km/h,W,10.7,morning
LOC04,"Maui, Hawaii",Mar 03 2023,28.3 km/h,km/h,NE,18.0,allday
LOC01,"Cumbuco, Brazil",2023-05-30,22.3 knots,knots,SW,25.6,allday
LOC10,"Boracay, Philippines",02 Nov 2024,11.6 knots,knots,270,13.1,allday
LOC09,Lago di Garda,07 Sep 2024,4,beaufort,west,20.1,afternoon
LOC03,"Tarifa, Spain",26/05/2024,0.0,knots,S,16.9,afternoon
LOC08,"Ilha do Guajiru, Brazil",19/10/2024,0.0,knots,225°,34.5,allday
LOC07,DAKHLA,11/11/2024,8.0,knots,90,9.1,morning
LOC06,cabarete,13/12/2023,1,beaufort,45°,5.7,morning
LOC07,Dakhla,2023-06-28,14.7 m/s,m/s,180,34.1,afternoon
LOC06,"Cabarete, Dominican Rep.",18 Sep 2023,21.7,knots,NE,26.7,afternoon
LOC07,Dakhla,2024-01-05,29.3 km/h,km/h,northwest,21.8,afternoon
LOC02,jericoacoara,Mar 12 2023,12.3 m/s,m/s,east,30.4,allday
LOC10,Boracay,2023-06-01,9.3 m/s,m/s,west,12.3,allday
LOC06,cabarete,2023-12-20,2.1 m/s,m/s,315°,3.0,morning
LOC09,"Lake Garda, Italy",2024-07-21,8.7,knots,northeast,11.2,afternoon
LOC02,Jeri,12/01/2023,33.3 km/h,km/h,southeast,23.8,allday
LOC02,"Jericoacoara, Brazil",03/06/2024,25.7 knots,knots,135,30.4,allday
LOC05,capetown,10/11/2023,44.4 km/h,km/h,southeast,19.4,allday
LOC09,"Lake Garda, Italy",12/04/2023,150.0,knots,0°,10.5,afternoon
LOC10,boracay,Apr 20 2024,34.6 km/h,km/h,225,24.4,allday
LOC06,"Cabarete, Dominican Rep.",2024-11-21,17.1 knots,knots,west,21.0,afternoon
LOC03,TARIFA,2024-07-04,2.5 m/s,m/s,225°,6.5,morning
LOC04,"Maui, Hawaii",Mar 20 2023,20.0,knots,northwest,27.0,allday
LOC03,Tarifa,16/09/2023,12.7,knots,90,14.8,morning
LOC04,"Maui, Hawaii",Apr 18 2024,18.3,knots,225°,22.0,allday
LOC05,capetown,May 07 2024,18.3,knots,315,24.8,allday
LOC02,jericoacoara,10/03/2023,21.8 knots,knots,180°,29.5,allday
LOC06,"Cabarete, Dominican Rep.",28/01/2024,7.7 m/s,m/s,135°,18.6,afternoon
LOC07,"Dakhla, Morocco",2024-03-25,22.2 km/h,km/h,east,13.5,morning
LOC04,maui,Feb 01 2023,29.3 km/h,km/h,90°,21.7,allday
LOC10,"Boracay, Philippines",12/12/2024,16.2 knots,knots,315,19.7,allday
LOC02,jericoacoara,04/24/2024,8.7 m/s,m/s,225°,22.4,allday
LOC06,"Cabarete, Dominican Rep.",Jan 18 2023,15.7 knots,knots,225°,20.0,afternoon
LOC07,DAKHLA,Jun 19 2023,17.5 knots,knots,180°,11.0,morning
LOC05,"Cape Town, South Africa",20 Aug 2024,63.5 km/h,km/h,270°,42.3,allday
LOC04,maui,13/10/2023,5,beaufort,N,9.2,allday
LOC02,Jeri,30 Sep 2024,47.6 km/h,km/h,W,29.5,allday
LOC02,jericoacoara,02 Apr 2024,13.8 m/s,m/s,90°,32.1,allday
LOC03,TARIFA,2023-02-28,6.1 knots,knots,315,7.8,morning
LOC10,"Boracay, Philippines",03/21/2024,5,beaufort,180,21.6,allday
LOC01, Cumbuco,Aug 09 2024,37.2 km/h,km/h,southwest,26.9,allday
LOC08,Ilha Guajiru,18/09/2024,17.9 knots,knots,west,,allday
LOC09,Garda,2024-05-30,13.2 m/s,m/s,90°,33.6,morning
LOC10,Boracay,05/29/2024,17.9 knots,knots,NW,20.1,allday
LOC05,Cape Town,Aug 15 2023,5,beaufort,270°,23.2,allday
LOC06,cabarete,Oct 07 2024,2.6 km/h,km/h,135°,1.7,morning
LOC05,Cape Town,07/19/2024,10.5 m/s,m/s,E,23.9,allday
LOC06,Cabarete,Jun 19 2023,23.0 km/h,km/h,southeast,14.7,morning
LOC09,Garda,02 Feb 2024,5,beaufort,southwest,24.2,morning
LOC01,"Cumbuco, Brazil",24 Jan 2023,15.7,knots,0,21.7,allday
LOC10,boracay,05/07/2023,2,beaufort,north,12.0,allday
LOC07,DAKHLA,19 Aug 2023,11.6,knots,90°,14.9,morning
LOC02,"Jericoacoara, Brazil",28/02/2023,20.1,knots,northwest,26.1,allday
LOC07,DAKHLA,2023-10-07,25.5,knots,135,29.0,afternoon
LOC09,Garda,2023-03-10,2,beaufort,135,13.1,afternoon
LOC02,Jeri,09/29/2024,49.3 km/h,km/h,90,32.4,allday
LOC06,cabarete,2023-07-11,3,beaufort,0,16.4,morning
LOC09,Garda,06 Feb 2023,18.2 knots,knots,270,24.0,morning
LOC04,maui,02 Mar 2023,4,beaufort,east,18.0,allday
LOC09,Garda,13/10/2024,22.0 knots,knots,90°,30.0,morning
LOC03,TARIFA,12/05/2023,9.1 knots,knots,90°,10.5,morning
LOC04,Maui,04/11/2023,4,beaufort,E,24.1,allday
LOC07,Dakhla,24 Dec 2023,20.8,knots,NW,26.4,afternoon
LOC07,"Dakhla, Morocco",08/03/2023,5.4 m/s,m/s,90,13.5,morning
LOC09,Lago di Garda,2023-10-23,6,beaufort,E,26.1,morning
LOC03,Tarifa,11/01/2024,18.1 km/h,km/h,180,12.0,morning
LOC01,cumbuco,08/28/2024,17.4,knots,NW,20.8,allday
LOC06,cabarete,2024-11-16,6.3 m/s,m/s,180°,16.5,afternoon
LOC10,Boracay,04/09/2024,8.8 m/s,m/s,0,20.5,allday
LOC02,Jeri,20 Sep 2023,44.6 km/h,km/h,SE,33.6,allday
LOC03,TARIFA,2023-11-17,10.8 m/s,m/s,180,23.8,afternoon
LOC06,cabarete,10/27/2024,18.6 knots,knots,225,22.8,afternoon
LOC06,cabarete,Jun 12 2023,7.8 knots,knots,SW,10.5,morning
LOC07,Dakhla,21 May 2023,34.6 km/h,km/h,SE,24.4,morning
LOC09,Lago di Garda,Nov 22 2023,35.6 km/h,km/h,north,23.6,morning
LOC04,Maui,24 Feb 2024,4,beaufort,225,16.3,allday
LOC06,Cabarete,26 May 2024,19.0,knots,225°,21.5,afternoon
LOC09,"Lake Garda, Italy",04/04/2024,11.1,knots,W,14.3,afternoon
LOC09,"Lake Garda, Italy",04 Mar 2024,8.1 m/s,m/s,135,19.2,afternoon
LOC10,"Boracay, Philippines",25/09/2024,11.9,knots,0°,16.5,allday
LOC08,"Ilha do Guajiru, Brazil",17/05/2024,12.4 m/s,m/s,270°,30.3,allday
LOC10,boracay,07/06/2024,14.8,knots,S,18.8,allday
LOC09,Lago di Garda,06/03/2024,7.2 m/s,m/s,NE,19.4,afternoon
LOC03,"Tarifa, Spain",26/12/2024,8.1 m/s,m/s,270,19.9,afternoon
LOC07,"Dakhla, Morocco",20 Oct 2024,9.3 knots,knots,225,10.5,morning
LOC08,"Ilha do Guajiru, Brazil",10/19/2023,19.2,knots,southeast,25.3,allday
LOC03,Tarifa,May 01 2024,0.0,knots,45°,8.5,morning
LOC03,TARIFA,15 Apr 2024,40.9 km/h,km/h,west,27.6,afternoon
LOC02,"Jericoacoara, Brazil",06/06/2024,5,beaufort,270,22.6,allday
LOC09,Lago di Garda,29 Apr 2024,8.2 m/s,m/s,southeast,20.6,afternoon
LOC07,Dakhla,12/18/2023,22.0 knots,knots,135°,28.7,afternoon
LOC05,capetown,2023-03-04,15.1 m/s,m/s,southeast,33.5,allday
LOC03,TARIFA,10/13/2024,15.5 knots,knots,45°,21.7,afternoon
LOC03,TARIFA,Aug 11 2024,5,beaufort,north,23.3,afternoon
LOC06,"Cabarete, Dominican Rep.",Apr 15 2024,2,beaufort,E,12.1,morning
LOC03,TARIFA,25 Aug 2024,4.4 knots,knots,0°,6.0,morning
LOC04,Maui,05/06/2023,16.1 knots,knots,east,17.8,allday
LOC06,Cabarete,06/27/2023,-5.0,knots,NE,10.2,morning
LOC06,"Cabarete, Dominican Rep.",11 Mar 2024,29.3,knots,0°,34.6,afternoon
LOC09,"Lake Garda, Italy",2023-10-01,24.0 knots,knots,northwest,27.3,morning
LOC09,"Lake Garda, Italy",08 Dec 2023,26.9 km/h,km/h,0,18.2,afternoon
LOC01,"Cumbuco, Brazil",2023-09-25,41.3 km/h,km/h,northwest,24.8,allday
LOC06,"Cabarete, Dominican Rep.",13 May 2024,4.9 knots,knots,east,5.8,morning
LOC10,Boracay,05 Oct 2024,5,beaufort,45°,22.6,allday
LOC09,Lago di Garda,Feb 02 2023,12.2 m/s,m/s,northeast,32.0,morning
LOC09,Lago di Garda,30/08/2023,6.1 m/s,m/s,225°,6.4,afternoon
LOC08,Guajiru,08/15/2024,11.9 m/s,m/s,W,26.7,allday
LOC09,Garda,12/15/2024,14.9 knots,knots,270°,7.4,afternoon
LOC02,"Jericoacoara, Brazil",Jan 08 2023,38.7 km/h,km/h,north,23.4,allday
LOC04,maui,2024-10-04,45.2 km/h,km/h,270,32.0,allday
LOC02,Jeri,08/23/2023,9.7 m/s,m/s,south,26.0,allday
LOC01, Cumbuco,Sep 10 2023,8.4 m/s,m/s,180,20.0,allday
LOC04,"Maui, Hawaii",Jan 18 2023,16.8 knots,knots,north,22.2,allday
LOC09,"Lake Garda, Italy",05/14/2023,23.7 km/h,km/h,W,15.0,afternoon
LOC01, Cumbuco,Feb 20 2023,27.2 km/h,km/h,180,18.7,allday
LOC06,"Cabarete, Dominican Rep.",Jul 01 2023,2,beaufort,north,11.3,morning
LOC09,"Lake Garda, Italy",05/08/2024,9.3 knots,knots,west,10.6,afternoon
LOC08,Ilha Guajiru,27 Nov 2023,6,beaufort,south,26.0,allday
LOC02,jericoacoara,May 22 2023,8,beaufort,0,37.4,allday
LOC03,"Tarifa, Spain",28/07/2023,12.4,knots,270°,8.3,afternoon
LOC07,Dakhla,07 Feb 2024,7.5,knots,E,8.6,morning
LOC07,Dakhla,2023-10-06,31.9 km/h,km/h,south,22.1,afternoon
LOC09,"Lake Garda, Italy",Feb 24 2023,11.6 m/s,m/s,315°,29.1,afternoon
LOC10,Boracay,Nov 25 2023,9.7 m/s,m/s,90,25.6,allday
LOC08,Ilha Guajiru,2023-09-05,5,beaufort,90,24.3,allday
LOC07,Dakhla,Jan 17 2023,17.8,knots,north,21.8,afternoon
LOC01,cumbuco,2023-09-06,5,beaufort,135°,20.4,allday
LOC10,"Boracay, Philippines",05/25/2023,20.3 knots,knots,180°,23.0,allday
LOC04,"Maui, Hawaii",05/22/2023,40.2 km/h,km/h,180°,24.9,allday
LOC03,Tarifa,04 Feb 2023,10.7 km/h,km/h,225,6.9,morning
LOC07,DAKHLA,09/03/2024,8,beaufort,west,36.2,afternoon
LOC03,Tarifa,Oct 21 2023,2,beaufort,W,12.6,morning
LOC02,Jeri,2023-08-29,12.3 m/s,m/s,0,29.8,allday
LOC06,Cabarete,21 Aug 2023,21.0 knots,knots,315,12.5,afternoon
LOC04,"Maui, Hawaii",14/01/2024,6,beaufort,southeast,27.3,allday
LOC10,boracay,2024-03-04,1,beaufort,45,6.1,allday
LOC03,"Tarifa, Spain",22/04/2024,24.2 knots,knots,90°,29.3,afternoon
LOC08,"Ilha do Guajiru, Brazil",13 Nov 2024,17.3,knots,0,23.6,allday
LOC09,"Lake Garda, Italy",2024-01-11,7,beaufort,northeast,33.4,morning
LOC09,Garda,27 Oct 2023,5,beaufort,NE,14.5,afternoon
LOC10,Boracay,05/02/2024,11.7,knots,45°,13.7,allday
LOC01,Cumbuco,2024-03-23,37.4 km/h,km/h,northeast,26.1,allday
LOC05,capetown,27/09/2024,7,beaufort,270,34.7,allday
LOC03,TARIFA,24 Jan 2023,22.2 knots,knots,45,28.6,afternoon
LOC06,Cabarete,05/24/2024,18.1 km/h,km/h,225°,13.7,morning
LOC03,Tarifa,2023-07-20,8.3 m/s,m/s,90°,20.4,afternoon
LOC09,Garda,29/09/2024,25.7 knots,knots,northwest,33.1,morning
LOC07,DAKHLA,28/11/2024,40.4 km/h,km/h,south,,afternoon
LOC03,Tarifa,Aug 07 2024,5.1 m/s,m/s,southeast,12.0,morning
LOC06,cabarete,11 Sep 2023,12.8 knots,knots,90,16.3,morning
LOC01,"Cumbuco, Brazil",2024-04-06,4,beaufort,0,19.9,allday
LOC10,boracay,09/26/2024,19.3 knots,knots,northwest,23.2,allday
LOC08,Ilha Guajiru,07/13/2023,20.6,knots,0,25.6,allday
LOC06,cabarete,2023-11-25,23.9 knots,knots,135°,28.1,afternoon
LOC07,Dakhla,02/19/2023,20.7 km/h,km/h,east,14.9,morning
LOC08,Ilha Guajiru,Jan 15 2023,24.6,knots,90°,32.2,allday
LOC02,Jeri,Mar 20 2024,6,beaufort,SW,27.9,allday
LOC01,Cumbuco,Jan 12 2024,5,beaufort,east,27.5,allday
LOC01,Cumbuco,15 Feb 2024,28.2 km/h,km/h,0,17.2,allday
LOC06,cabarete,22 Mar 2023,7.5 m/s,m/s,225°,18.9,afternoon
LOC06,cabarete,05/04/2023,6.6,knots,45,8.1,morning
LOC03,"Tarifa, Spain",07/04/2023,3.9 knots,knots,180°,4.6,morning
LOC09,"Lake Garda, Italy",2023-02-14,2,beaufort,N,12.1,afternoon
LOC05,"Cape Town, South Africa",22/02/2023,66.7 km/h,km/h,315,40.2,allday
LOC04,"Maui, Hawaii",24/01/2024,10.5,knots,S,14.7,allday
LOC08,Ilha Guajiru,2023-02-15,20.6,knots,northwest,28.2,allday
LOC09,"Lake Garda, Italy",May 15 2024,18.6,knots,225,22.9,morning
LOC07,Dakhla,04/16/2023,36.3 km/h,km/h,northeast,23.1,afternoon
LOC08,"Ilha do Guajiru, Brazil",02 Jan 2023,20.9 knots,knots,0°,,allday
LOC03,TARIFA,09 Dec 2023,19.3,knots,south,25.5,afternoon
LOC10,Boracay,02/25/2024,9.4 m/s,m/s,90,24.6,allday
LOC01,cumbuco,02/10/2023,24.9,knots,45,27.7,allday
LOC10,Boracay,2023-12-25,6.6 m/s,m/s,E,16.3,allday
LOC06,"Cabarete, Dominican Rep.",03/05/2024,150.0,knots,SW,10.8,morning
LOC10,boracay,Mar 20 2024,8.6 m/s,m/s,135,21.6,allday
LOC06,Cabarete,06 Dec 2024,11.1 knots,knots,north,12.3,morning
LOC06,cabarete,06/10/2023,8.7 km/h,km/h,south,5.3,morning
LOC09,Garda,Apr 09 2023,6.2 m/s,m/s,180,14.9,afternoon
LOC06,"Cabarete, Dominican Rep.",19 Jul 2024,11.2 m/s,m/s,N,16.7,afternoon
LOC04,"Maui, Hawaii",09 Mar 2023,19.8,knots,W,25.8,allday
LOC06,Cabarete,09 Jan 2023,1,beaufort,225°,4.9,morning
LOC03,Tarifa,24 Jan 2023,3.2,knots,90,4.3,morning
LOC08,"Ilha do Guajiru, Brazil",10/27/2023,9.4 m/s,m/s,45°,20.3,allday
LOC03,Tarifa,20 Jun 2024,12.0,knots,west,15.8,afternoon
LOC06,cabarete,17 May 2023,6,beaufort,270,27.8,afternoon
LOC01, Cumbuco,04/12/2024,17.6 knots,knots,315,22.8,allday
LOC07,DAKHLA,2023-05-26,17.6 knots,knots,northwest,21.4,afternoon
LOC06,"Cabarete, Dominican Rep.",2024-10-09,4.4 m/s,m/s,southeast,9.5,morning
LOC09,"Lake Garda, Italy",11 Aug 2023,15.8,knots,0,21.7,afternoon
LOC04,"Maui, Hawaii",Jan 24 2023,22.0 km/h,km/h,315°,15.4,allday
LOC06,cabarete,04 Dec 2023,8.0 m/s,m/s,45,21.7,afternoon
LOC05,"Cape Town, South Africa",04/18/2024,12.3 m/s,m/s,90°,33.1,allday
LOC01,cumbuco,2024-05-28,8.2 m/s,m/s,east,21.8,allday
LOC02,jericoacoara,Nov 08 2024,35.7 km/h,km/h,90,21.9,allday
LOC06,Cabarete,Jun 10 2024,21.7,knots,180,29.2,afternoon
LOC10,Boracay,09/10/2023,0.0,knots,315°,17.1,allday
LOC07,"Dakhla, Morocco",27 Feb 2023,6,beaufort,45,24.1,afternoon
LOC02,"Jericoacoara, Brazil",10 Jul 2023,25.2 knots,knots,45°,31.4,allday
LOC06,"Cabarete, Dominican Rep.",2023-10-11,0.9 m/s,m/s,90°,2.0,morning
LOC04,maui,22 Apr 2023,18.9,knots,90°,21.1,allday
LOC03,TARIFA,26 Dec 2023,0,beaufort,north,2.3,morning
LOC07,"Dakhla, Morocco",Sep 23 2024,8.7 knots,knots,270°,11.2,morning
LOC01, Cumbuco,04/19/2024,20.1 knots,knots,north,25.9,allday
LOC05,capetown,19/10/2024,16.9 m/s,m/s,90,45.7,allday
LOC09,Lago di Garda,2024-08-18,3,beaufort,SE,15.1,afternoon
LOC03,TARIFA,04 Jun 2024,5.8 m/s,m/s,180,15.6,morning
LOC04,maui,Aug 18 2023,5,beaufort,45°,12.9,allday
LOC06,Cabarete,19/03/2023,22.3 knots,knots,S,30.5,afternoon
LOC06,"Cabarete, Dominican Rep.",Jan 18 2023,15.7 knots,knots,225°,20.0,afternoon
LOC03,TARIFA,Apr 21 2023,6.3 m/s,m/s,SE,13.4,afternoon
LOC07,DAKHLA,2023-03-28,3,beaufort,90°,17.4,morning
LOC01,Cumbuco,Apr 25 2024,22.3 knots,knots,N,25.7,allday
LOC09,Garda,2024-10-13,14.1 knots,knots,0°,18.9,afternoon
LOC09,Lago di Garda,09 Feb 2023,5.8 m/s,m/s,0°,13.9,afternoon
LOC05,"Cape Town, South Africa",2023-12-31,16.0,knots,225°,9.0,allday
LOC08,"Ilha do Guajiru, Brazil",2023-08-20,7,beaufort,315,30.7,allday
LOC06,cabarete,Jan 22 2023,14.0,knots,270,17.8,afternoon
LOC06,"Cabarete, Dominican Rep.",07/06/2024,4,beaufort,SW,20.2,afternoon
LOC10,"Boracay, Philippines",2023-11-21,6.1 m/s,m/s,135,13.4,allday
LOC07,DAKHLA,2024-08-15,20.9 knots,knots,135,,afternoon
LOC06,"Cabarete, Dominican Rep.",Oct 30 2024,9.9 m/s,m/s,southwest,24.8,afternoon
LOC04,maui,2024-04-19,5,beaufort,315,22.7,allday
LOC04,"Maui, Hawaii",09 Nov 2023,4,beaufort,W,22.0,allday
LOC10,"Boracay, Philippines",Jul 12 2024,38.2 km/h,km/h,northeast,25.3,allday
LOC03,"Tarifa, Spain",2023-08-04,0.0 km/h,km/h,270,0.0,morning
LOC08,Guajiru,Jan 03 2023,7,beaufort,N,31.5,allday
LOC09,Lago di Garda,13/02/2023,11.0,knots,0,15.4,afternoon
LOC03,TARIFA,14 Jan 2024,8.8 m/s,m/s,NW,7.7,afternoon
LOC03,"Tarifa, Spain",12/22/2023,37.0 km/h,km/h,E,23.2,afternoon
LOC03,Tarifa,2024-06-02,14.8 km/h,km/h,225,10.2,morning
LOC04,Maui,2024-01-28,19.7,knots,S,21.8,allday
LOC05,"Cape Town, South Africa",16/07/2024,7,beaufort,west,29.0,allday
LOC01, Cumbuco,15 Dec 2024,40.4 km/h,km/h,NE,26.0,allday
LOC07,"Dakhla, Morocco",2024-01-08,5.1 m/s,m/s,225°,13.3,morning
LOC06,cabarete,2023-09-09,4.0 m/s,m/s,SE,10.8,morning
LOC02,jericoacoara,2024-12-16,49.1 km/h,km/h,NW,36.6,allday
LOC09,Garda,11/10/2023,7.3 m/s,m/s,southeast,15.9,afternoon
LOC08,"Ilha do Guajiru, Brazil",16/03/2023,24.9,knots,45°,28.9,allday
LOC07,DAKHLA,May 29 2023,1,beaufort,NE,5.6,morning
LOC03,Tarifa,2024-08-20,5,beaufort,N,25.6,afternoon
LOC07,Dakhla,07/30/2024,23.5,knots,south,30.8,afternoon
LOC02,jericoacoara,17 Oct 2023,22.1,knots,180°,,allday
LOC01, Cumbuco,12/06/2024,11.4 m/s,m/s,90°,26.4,allday
LOC03,TARIFA,18 Mar 2024,14.6,knots,180,,afternoon
LOC09,"Lake Garda, Italy",06/08/2023,-5.0,knots,east,17.6,afternoon
LOC05,capetown,23 Jan 2023,18.3 km/h,km/h,NW,12.8,allday
LOC07,DAKHLA,2024-11-20,19.6 knots,knots,NE,22.5,morning
LOC06,Cabarete,22/08/2023,10.9,knots,southeast,14.6,morning
LOC09,"Lake Garda, Italy",2023-07-30,4,beaufort,315°,18.7,afternoon
LOC02,jericoacoara,Jun 27 2023,29.6,knots,NE,38.3,allday
LOC08,"Ilha do Guajiru, Brazil",29/11/2024,21.4 knots,knots,SE,28.1,allday
LOC04,Maui,Apr 30 2023,44.3 km/h,km/h,northwest,27.4,allday
LOC10,Boracay,2024-08-01,0.0,knots,N,15.7,allday
LOC04,maui,08 Feb 2024,24.7,knots,90,33.0,allday
LOC09,Garda,05/24/2023,8.5 m/s,m/s,southwest,20.6,morning
LOC07,Dakhla,10 Jan 2023,20.0,knots,225,8.2,afternoon
LOC03,"Tarifa, Spain",19/12/2023,6.0,knots,90°,7.8,morning
LOC04,maui,22/09/2023,21.1 knots,knots,NE,25.6,allday
LOC01,"Cumbuco, Brazil",2024-08-17,28.9 km/h,km/h,0,18.7,allday
LOC06,cabarete,07/06/2023,46.7 km/h,km/h,NE,33.2,afternoon
LOC01,"Cumbuco, Brazil",2024-03-16,23.2,knots,northeast,30.3,allday
LOC06,Cabarete,06/20/2023,6.2,knots,SE,7.3,morning
LOC03,"Tarifa, Spain",20 Oct 2024,2.1 m/s,m/s,225°,4.7,morning
LOC09,Lago di Garda,14 Jun 2023,10.8,knots,southeast,12.7,afternoon
LOC09,Lago di Garda,10 Mar 2023,17.6 knots,knots,SE,21.0,morning
LOC07,Dakhla,2024-09-14,5,beaufort,N,24.9,morning
LOC01, Cumbuco,2023-01-11,34.4 km/h,km/h,southwest,23.3,allday
LOC07,DAKHLA,2023-11-16,30.7 km/h,km/h,NE,23.2,afternoon
LOC06,"Cabarete, Dominican Rep.",Dec 29 2023,10.7 km/h,km/h,north,7.5,morning
LOC03,"Tarifa, Spain",Dec 19 2024,3.2 m/s,m/s,270,8.7,morning
LOC05,"Cape Town, South Africa",01/04/2024,6,beaufort,0°,27.3,allday
LOC01,"Cumbuco, Brazil",04/04/2023,6,beaufort,NE,26.5,allday
LOC03,"Tarifa, Spain",2023-09-19,5,beaufort,0,26.2,afternoon
LOC06,"Cabarete, Dominican Rep.",16/02/2024,20.0 knots,knots,315°,27.5,afternoon
LOC05,capetown,07 Nov 2023,19.2 knots,knots,S,23.5,allday
LOC10,"Boracay, Philippines",01/06/2023,9.0 m/s,m/s,135,21.6,allday
LOC06,cabarete,13 Apr 2024,10.2 knots,knots,SW,14.1,morning
LOC07,"Dakhla, Morocco",2024-07-15,26.8 knots,knots,southwest,32.1,afternoon
LOC03,"Tarifa, Spain",Aug 19 2024,22.7,knots,315°,25.6,afternoon
LOC01,Cumbuco,2023-10-20,26.4,knots,north,30.1,allday
LOC02,jericoacoara,2023-02-27,27.3,knots,135,35.8,allday
LOC07,Dakhla,Nov 22 2023,6,beaufort,E,,afternoon
LOC06,cabarete,11/11/2024,4.2 m/s,m/s,0,9.1,morning
LOC07,Dakhla,05/22/2023,7.2 m/s,m/s,135,17.3,morning
LOC10,Boracay,2023-11-08,16.8,knots,north,23.5,allday
LOC07,Dakhla,09/05/2024,5,beaufort,0,23.1,afternoon
LOC10,boracay,2023-07-18,4,beaufort,270°,18.3,allday
LOC09,"Lake Garda, Italy",2023-09-07,21.3,knots,W,26.7,morning
LOC10,"Boracay, Philippines",2024-12-10,6.0 m/s,m/s,0,14.4,allday
LOC02,"Jericoacoara, Brazil",2024-08-10,21.5 knots,knots,315,24.3,allday
LOC10,boracay,09/24/2023,4.6 m/s,m/s,90,,allday
LOC03,TARIFA,03/21/2024,21.6,knots,W,24.4,afternoon
LOC10,"Boracay, Philippines",2024-06-11,9.2 m/s,m/s,270,23.4,allday
LOC09,Lago di Garda,25 Sep 2024,28.7 km/h,km/h,90°,20.3,afternoon
LOC05,Cape Town,2023-05-26,3,beaufort,SE,17.3,allday
LOC07,Dakhla,Apr 18 2024,48.9 km/h,km/h,45,36.3,afternoon
LOC06,"Cabarete, Dominican Rep.",2023-10-18,3.8 knots,knots,E,4.5,morning
LOC10,"Boracay, Philippines",May 22 2024,12.9,knots,southwest,14.8,allday
LOC09,"Lake Garda, Italy",11 Dec 2023,6.8 m/s,m/s,east,16.0,afternoon
LOC07,"Dakhla, Morocco",08/12/2023,4,beaufort,south,9.9,afternoon
LOC09,"Lake Garda, Italy",Oct 09 2023,17.5,knots,N,22.7,morning
LOC09,Lago di Garda,04/09/2024,24.5 knots,knots,SW,,morning
LOC03,"Tarifa, Spain",09 Jul 2024,13.1 km/h,km/h,315,9.8,morning
LOC04,maui,10/04/2023,7,beaufort,SE,29.8,allday
